road,id,model_type,condition,name,lat,lon,length
Z1415,11229,bridge,B,LRP001a,23.1075,91.140611,7.2
Z1415,11230,link,,LRP002,23.108611,91.146944,670.0
Z1415,11231,bridge,A,LRP002a,23.109639,91.152917,5.4
Z1415,11232,link,,LRP003,23.109722,91.156278,310.0
Z1415,11233,bridge,A,LRP003a,23.110722,91.158611,1.95
Z1415,11234,link,,LRP004,23.110722,91.165278,60.0
Z1415,11235,bridge,B,LRP004a,23.110833,91.16575,6.8
Z1415,11236,link,,LRP005,23.1125,91.174194,690.0
Z1415,11237,bridge,A,LRP005a,23.112611,91.163889,2.0
Z1415,11238,link,,LRP005b,23.140222,91.183138,599.0
Z1415,11239,link,,LRP006,23.1455,91.1835,380.0
Z1415,11240,bridge,A,LRP006a,23.148889,91.184944,4.3
Z1415,11241,link,,LRP006b,23.152444,91.184916,190.0
Z1415,11242,link,,LRP006c,23.153611,91.185416,10.0
Z1415,11243,link,,LRP007,23.153611,91.185444,300.0
Z1415,11244,bridge,C,LRP007a,23.156389,91.185833,5.7
Z1415,11245,link,,LRP007b,23.158056,91.189444,160.0
Z1415,11246,link,,LRP008,23.15882,91.190534,154.0
Z1415,11247,link,,LRP008a,23.159556,91.191583,149.0
Z1415,11248,link,,LRP008b,23.160583,91.192194,697.0
Z1415,11249,link,,LRP009,23.162361,91.196166,150.0
Z1415,11250,link,,LRP009a,23.162778,91.197583,160.0
Z1415,11251,link,,LRP009b,23.162861,91.198333,380.0
Z1415,11252,sink,,LRPE,23.162917,91.202444,
Z1416,11253,source,,LRPS,22.957556,91.226722,360.0
Z1416,11254,bridge,A,LRPSa,22.954444,91.226305,1.97
Z1416,11255,bridge,A,LRPSb,22.951167,91.226305,1.15
Z1416,11256,link,,LRP001,22.949222,91.227277,131.0
Z1416,11257,bridge,A,LRP001a,22.948111,91.226777,2.0
Z1416,11258,link,,LRP002,22.940805,91.228916,588.0
Z1416,11259,bridge,A,LRP002a,22.936972,91.231055,1.8
Z1416,11260,link,,LRP003,22.933666,91.231027,125.0
Z1416,11261,bridge,A,LRP003a,22.932555,91.23086,1.5
Z1416,11262,bridge,A,LRP003b,22.92786,91.231472,1.65
Z1416,11263,link,,LRP004,22.926055,91.230249,381.0
Z1416,11264,bridge,A,LRP004a,22.922999,91.229638,1.9
Z1416,11265,bridge,A,LRP004b,22.920194,91.229305,1.75
Z1416,11266,link,,LRP005,22.918249,91.230249,240.0
Z1416,11267,bridge,A,LRP005a,22.916472,91.230805,1.75
Z1416,11268,bridge,A,LRP005b,22.915806,91.230749,3.45
Z1416,11269,link,,LRP005c,22.913,91.231805,233.0
Z1416,11270,link,,LRP006,22.910972,91.232555,219.0
Z1416,11271,bridge,A,LRP006a,22.909111,91.232916,1.6
Z1416,11272,bridge,A,LRP006b,22.904389,91.233444,1.7
Z1416,11273,link,,LRP007,22.902444,91.233861,511.0
Z1416,11274,link,,LRP007a,22.898111,91.233361,244.0
Z1416,11275,link,,LRP007b,22.896277,91.23261,184.0
Z1416,11276,link,,LRP008,22.894694,91.232499,925.0
Z1416,11277,link,,LRP008a,22.887139,91.231083,54.0
Z1416,11278,link,,LRP008b,22.887092,91.231083,11.0
Z1416,11279,sink,,LRPE,22.887083,91.231083,
Z1420,11280,source,,LRP003,22.968027,91.131694,197.0
Z1420,11281,bridge,C,LRP003a,22.969583,91.132055,3.1
Z1420,11282,bridge,A,LRP003b,22.973527,91.135694,6.0
Z1420,11283,link,,LRP004,22.97511,91.137083,660.0
Z1420,11284,link,,LRP004a,22.979166,91.141472,350.0
Z1420,11285,link,,LRP005,22.982277,91.141583,80.0
Z1420,11286,bridge,A,LRP005a,22.982944,91.1415,3.0
Z1420,11287,link,,LRP005b,22.988777,91.143777,210.0
Z1420,11288,link,,LRP006,22.990222,91.144694,650.0
Z1420,11289,bridge,C,LRP006a,22.994889,91.147805,4.5
Z1420,11290,link,,LRP007,22.997611,91.149611,750.0
Z1420,11291,bridge,A,LRP007a,23.004167,91.150722,3.1
Z1420,11292,link,,LRP008,23.006611,91.150806,1040.0
Z1420,11293,link,,LRP009,23.014472,91.150167,240.0
Z1420,11294,bridge,A,LRP009a,23.017911,91.150167,3.0
Z1420,11295,link,,LRP009b,23.018083,91.150167,763.0
Z1420,11296,link,,LRP010,23.024833,91.150167,455.0
Z1420,11297,bridge,A,LRP010a,23.028777,91.151139,3.0
Z1420,11298,link,,LRP010b,23.032055,91.150944,235.0
Z1420,11299,link,,LRP011,23.033805,91.150694,446.0
Z1420,11300,link,,LRP012,23.037722,91.149972,5.0
Z1420,11301,sink,,LRPE,23.03775,91.15,
Z1421,11302,source,,LRPSd,23.038527,91.105472,36.0
Z1421,11303,link,,LRP001,23.038555,91.105667,20.0
Z1421,11304,bridge,B,LRP001a,23.038569,91.105859,3.0
Z1421,11305,link,,LRP002,23.039222,91.115278,50.0
Z1421,11306,link,,LRP002a,23.03925,91.115833,950.0
Z1421,11307,link,,LRP003,23.038972,91.124999,280.0
Z1421,11308,link,,LRP004,23.038833,91.127666,230.0
Z1421,11309,link,,LRP004a,23.038694,91.129888,500.0
Z1421,11310,link,,LRP005,23.038305,91.134805,1000.0
Z1421,11311,link,,LRP006,23.037555,91.1445,530.0
Z1421,11312,link,,LRP006a,23.037777,91.149972,40.0
Z1421,11313,link,,LRP006b,23.037805,91.150056,30.0
Z1421,11314,link,,LRP006c,23.037777,91.150278,232.0
Z1421,11315,link,,LRP006d,23.038222,91.152472,178.0
Z1421,11316,link,,LRP007,23.038527,91.154222,1000.0
Z1421,11317,link,,LRP008,23.039389,91.163944,1000.0
Z1421,11318,link,,LRP009,23.040027,91.175083,150.0
Z1421,11319,link,,LRP009a,23.040055,91.175083,850.0
Z1421,11320,link,,LRP009b,23.0405,91.183694,24.0
Z1421,11321,link,,LRP010,23.0405,91.184777,986.0
Z1421,11322,link,,LRP011,23.040972,91.19375,1000.0
Z1421,11323,link,,LRP012,23.041611,91.203417,90.0
Z1421,11324,bridge,A,LRP012a,23.041666,91.203722,1.75
Z1421,11325,link,,LRP012b,23.043361,91.208556,390.0
Z1421,11326,link,,LRP013,23.042361,91.211917,980.0
Z1421,11327,link,,LRP013a,23.040972,91.219972,20.0
Z1421,11328,link,,LRP014,23.040944,91.220666,10.0
Z1421,11329,link,,LRP015,23.041666,91.229166,1114.0
Z1421,11330,bridge,C,LRP015a,23.041777,91.230749,1.8
Z1421,11331,bridge,C,LRP015b,23.041805,91.232277,3.6
Z1421,11332,bridge,A,LRP015c,23.041527,91.232388,1.0
Z1421,11333,link,,LRP015d,23.038222,91.232444,85.0
Z1421,11334,link,,LRP016,23.035139,91.232305,101.0
Z1421,11335,bridge,A,LRP016a,23.034307,91.232292,3.9
Z1421,11336,link,,LRP016b,23.031666,91.232249,434.0
Z1421,11337,link,,LRP016c,23.027638,91.231749,144.0
Z1421,11338,link,,LRP017,23.026305,91.231638,416.0
Z1421,11339,link,,LRP017a,23.022777,91.232222,614.0
Z1421,11340,link,,LRP018,23.01736,91.23261,1000.0
Z1421,11341,link,,LRP019,23.009196,91.233432,252.0
Z1421,11342,link,,LRP020,23.007139,91.233639,170.0
Z1421,11343,link,,LRP020a,23.006028,91.233694,766.0
Z1421,11344,link,,LRP020b,23.001444,91.233222,532.0
Z1421,11345,link,,LRP021,23.000889,91.233277,290.0
Z1421,11346,link,,LRP022,22.991916,91.232944,2.0
Z1421,11347,link,,LRP022a,22.989861,91.232944,478.0
Z1421,11348,link,,LRP022b,22.988389,91.233277,562.0
Z1421,11349,link,,LRP023,22.983694,91.231749,1010.0
Z1421,11350,link,,LRP024,22.975388,91.227805,398.0
Z1421,11351,bridge,C,LRP024a,22.972277,91.225999,18.3
Z1421,11352,link,,LRP024b,22.967499,91.223722,20.0
Z1421,11353,link,,LRP025,22.967333,91.222583,1010.0
Z1421,11354,link,,LRP026,22.957972,91.221055,100.0
Z1421,11355,link,,LRP026a,22.958028,91.220888,102.0
Z1421,11356,sink,,LRPE,22.95725,91.221222,
Z1423,11357,source,,LRPS,23.36375,91.2025,37.0
Z1423,11358,bridge,C,LRPSa,23.36375,91.202444,36.33
Z1423,11359,link,,LRPSb,23.363806,91.202194,46.0
Z1423,11360,link,,LRP001,23.364194,91.198305,239.0
Z1423,11361,link,,LRP001a,23.364389,91.196027,761.0
Z1423,11362,link,,LRP002,23.365222,91.188639,1004.0
Z1423,11363,link,,LRP003,23.365889,91.180055,470.0
Z1423,11364,bridge,A,LRP003a,23.366528,91.175944,1.73
Z1423,11365,link,,LRP003b,23.366666,91.172194,150.0
Z1423,11366,link,,LRP004,23.3665,91.170944,678.0
Z1423,11367,bridge,A,LRP004a,23.366056,91.165194,25.0
Z1423,11368,bridge,A,LRP004b,23.366167,91.164972,25.1
Z1423,11369,link,,LRP005,23.366777,91.161917,779.0
Z1423,11370,link,,LRP005a,23.367888,91.154833,30.0
Z1423,11371,link,,LRP005b,23.367916,91.154556,205.0
Z1423,11372,link,,LRP006,23.368063,91.152739,27.0
Z1423,11373,link,,LRP006a,23.368083,91.1525,873.0
Z1423,11374,link,,LRP007,23.371499,91.144694,565.0
Z1423,11375,link,,LRP007a,23.372166,91.139277,458.0
Z1423,11376,link,,LRP008,23.373694,91.136083,729.0
Z1423,11377,link,,LRP008a,23.379249,91.132944,247.0
Z1423,11378,link,,LRP009,23.380527,91.131333,763.0
Z1423,11379,bridge,A,LRP009a,23.378694,91.125055,1.9
Z1423,11380,bridge,B,LRP009b,23.378472,91.124416,2.3
Z1423,11381,link,,LRP010,23.378666,91.122972,439.0
Z1423,11382,bridge,A,LRP010a,23.376222,91.120888,4.34
Z1423,11383,bridge,A,LRP010b,23.374499,91.120972,3.78
Z1423,11384,bridge,A,LRP010c,23.373472,91.120999,3.34
Z1423,11385,bridge,A,LRP010d,23.37311,91.121027,3.3
Z1423,11386,link,,LRP011,23.371305,91.121194,1000.0
Z1423,11387,link,,LRP012,23.363111,91.124416,273.0
Z1423,11388,bridge,A,LRP012a,23.360778,91.125166,3.36
Z1423,11389,link,,LRP012b,23.357944,91.12761,116.0
Z1423,11390,link,,LRP012c,23.357083,91.12811,155.0
Z1423,11391,link,,LRP013,23.3555,91.129194,329.0
Z1423,11392,link,,LRP013a,23.353222,91.130138,480.0
Z1423,11393,sink,,LRPE,23.348972,91.130249,
Z1425,11394,source,,LRPS,22.901167,91.402639,159.0
Z1425,11395,bridge,A,LRPSa,22.901361,91.401139,2.0
Z1425,11396,bridge,A,LRPSb,22.901833,91.396527,3.65
Z1425,11397,link,,LRP001,22.902417,91.393083,201.0
Z1425,11398,bridge,A,LRP001a,22.902611,91.391027,2.1
Z1425,11399,bridge,C,LRP001b,22.902,91.385833,6.8
Z1425,11400,link,,LRP002,22.901611,91.384,348.0
Z1425,11401,link,,LRP002a,22.899277,91.381444,229.0
Z1425,11402,link,,LRP002b,22.898222,91.379749,423.0
Z1425,11403,link,,LRP003,22.896305,91.376722,1000.0
Z1425,11404,link,,LRP004,22.8955,91.368749,39.0
Z1425,11405,bridge,A,LRP004a,22.895583,91.368305,1.54
Z1425,11406,bridge,A,LRP004b,22.894583,91.364833,1.6
Z1425,11407,bridge,A,LRP004c,22.894333,91.362889,1.57
Z1425,11408,link,,LRP004d,22.89425,91.361056,145.0
Z1425,11409,link,,LRP005,22.895805,91.361111,267.0
Z1425,11410,bridge,A,LRP005a,22.897861,91.360778,6.46
Z1425,11411,link,,LRP005b,22.901889,91.359444,167.0
Z1425,11412,link,,LRP006,22.903222,91.359389,1000.0
Z1425,11413,link,,LRP007,22.910417,91.356333,215.0
Z1425,11414,link,,LRP007a,22.912,91.357028,785.0
Z1425,11415,link,,LRP008,22.916666,91.359,567.0
Z1425,11416,link,,LRP008a,22.919555,91.361667,121.0
Z1425,11417,bridge,A,LRP008b,22.920388,91.361167,1.0
Z1425,11418,link,,LRP009,22.921472,91.358639,990.0
Z1425,11419,link,,LRP009a,22.922249,91.349305,10.0
Z1425,11420,link,,LRP010,22.922249,91.349222,267.0
Z1425,11421,link,,LRP010a,22.922999,91.346916,132.0
Z1425,11422,link,,LRP010b,22.92336,91.346027,271.0
Z1425,11423,link,,LRP010c,22.92486,91.344639,105.0
Z1425,11424,link,,LRP010d,22.925444,91.344,112.0
Z1425,11425,link,,LRP010e,22.925805,91.343111,113.0
Z1425,11426,link,,LRP011,22.92611,91.342111,100.0
Z1425,11427,bridge,B,LRP011a,22.926305,91.34125,7.45
Z1425,11428,link,,LRP011c,22.92911,91.335527,225.0
Z1425,11429,link,,LRP012,22.930027,91.333583,207.0
Z1425,11430,link,,LRP012a,22.931277,91.332277,50.0
Z1425,11431,bridge,A,LRP012b,22.931499,91.331833,3.6
Z1425,11432,link,,LRP013,22.932555,91.325138,458.0
Z1425,11433,bridge,A,LRP013a,22.934361,91.320055,2.0
Z1425,11434,link,,LRP013b,22.9345,91.317472,155.0
Z1425,11435,link,,LRP014,22.934666,91.313861,1000.0
Z1425,11436,link,,LRP015,22.936194,91.306583,375.0
Z1425,11437,sink,,LRPE,22.936972,91.302944,
Z1433,11438,source,,LRPS,22.934361,91.320055,67.0
Z1433,11439,link,,LRPSa,22.933805,91.319972,52.0
Z1433,11440,link,,LRPSb,22.933361,91.319916,881.0
Z1433,11441,link,,LRP001,22.926027,91.32061,21.0
Z1433,11442,bridge,B,LRP001a,22.925638,91.320777,3.15
Z1433,11443,link,,LRP001b,22.923916,91.321694,760.0
Z1433,11444,link,,LRP002,22.91786,91.324333,137.0
Z1433,11445,link,,LRP002a,22.916528,91.324249,572.0
Z1433,11446,link,,LRP002b,22.914722,91.320194,209.0
Z1433,11447,link,,LRP002c,22.913111,91.319638,82.0
Z1433,11448,link,,LRP003,22.9125,91.319805,730.0
Z1433,11449,link,,LRP003a,22.90814,91.318223,270.0
Z1433,11450,link,,LRP004,22.906528,91.317638,59.0
Z1433,11451,bridge,A,LRP004a,22.906278,91.317249,9.4
Z1433,11452,bridge,A,LRP004b,22.903889,91.31736,1.0
Z1433,11453,link,,LRP004c,22.903667,91.317388,158.0
Z1433,11454,link,,LRP004d,22.902417,91.31711,616.0
Z1433,11455,link,,LRP004e,22.902806,91.31125,10.0
Z1433,11456,link,,LRP004f,22.902833,91.311222,189.0
Z1433,11457,link,,LRP004g,22.902833,91.309417,27.0
Z1433,11458,link,,LRP005,22.902639,91.309194,70.0
Z1433,11459,bridge,A,LRP005a,22.901861,91.308472,0.6
Z1433,11460,link,,LRP005b,22.89725,91.302694,75.0
Z1433,11461,link,,LRP006,22.896666,91.301972,73.0
Z1433,11462,bridge,A,LRP006a,22.896361,91.301417,0.6
Z1433,11463,link,,LRP006b,22.896333,91.301361,355.0
Z1433,11464,bridge,D,LRP006c,22.894444,91.298472,5.0
Z1433,11465,link,,LRP006d,22.892361,91.296083,51.0
Z1433,11466,link,,LRP007,22.892083,91.295694,1198.0
Z1433,11467,link,,LRP008,22.885361,91.287305,180.0
Z1433,11468,bridge,D,LRP008a,22.884555,91.28525,23.73
Z1433,11469,link,,LRP008b,22.880138,91.285194,177.0
Z1433,11470,link,,LRP009,22.878638,91.285,21.0
Z1433,11471,bridge,A,LRP009a,22.878527,91.284916,6.8
Z1433,11472,link,,LRP010,22.876027,91.277999,6.0
Z1433,11473,sink,,LRPE,22.875999,91.277944,
Z1434,11474,source,,LRPS,22.849166,91.391666,156.0
Z1434,11475,bridge,A,LRPSa,22.84875,91.390166,5.2
Z1434,11476,link,,LRPSb,22.84825,91.388416,82.0
Z1434,11477,link,,LRPSc,22.848027,91.387861,570.0
Z1434,11478,link,,LRP001,22.846166,91.382777,926.0
Z1434,11479,bridge,A,LRP001a,22.843416,91.374333,1.85
Z1434,11480,link,,LRP002,22.843222,91.373722,228.0
Z1434,11481,bridge,A,LRP002a,22.842527,91.371638,3.7
Z1434,11482,link,,LRP003,22.840139,91.364528,317.0
Z1434,11483,bridge,A,LRP003a,22.839194,91.361667,3.6
Z1434,11484,link,,LRP004,22.837027,91.355444,1000.0
Z1434,11485,link,,LRP005,22.834055,91.346277,337.0
Z1434,11486,link,,LRP005a,22.833249,91.343166,355.0
Z1434,11487,link,,LRP005b,22.832166,91.339889,689.0
Z1434,11488,link,,LRP006a,22.830499,91.333416,293.0
Z1434,11489,link,,LRP006b,22.829749,91.330833,326.0
Z1434,11490,link,,LRP007,22.828944,91.327916,493.0
Z1434,11491,link,,LRP007a,22.827722,91.32336,507.0
Z1434,11492,link,,LRP008,22.826222,91.31861,51.0
Z1434,11493,bridge,A,LRP008a,22.826027,91.318249,1.8
Z1434,11494,link,,LRP008b,22.824555,91.313472,327.0
Z1434,11495,link,,LRP008c,22.823777,91.310028,100.0
Z1434,11496,link,,LRP009,22.823833,91.309639,182.0
Z1434,11497,bridge,A,LRP009a,22.823888,91.307833,1.82
Z1434,11498,link,,LRP009b,22.82411,91.300583,72.0
Z1434,11499,link,,LRP010,22.824138,91.299944,780.0
Z1434,11500,bridge,A,LRP010a,22.821833,91.293166,1.81
Z1434,11501,link,,LRP011,22.821055,91.291194,700.0
Z1434,11502,bridge,A,LRP011a,22.81936,91.2845,3.8
Z1434,11503,link,,LRP012,22.819333,91.284805,1019.0
Z1434,11504,link,,LRP013,22.818638,91.27511,451.0
Z1434,11505,link,,LRP013a,22.818333,91.270777,562.0
Z1434,11506,link,,LRP014,22.822138,91.273527,1015.0
Z1434,11507,link,,LRP015,22.82961,91.278333,979.0
Z1434,11508,bridge,A,LRP015a,22.837861,91.277666,3.5
Z1434,11509,link,,LRP016,22.838083,91.277666,1009.0
Z1434,11510,link,,LRP017,22.847,91.277694,1004.0
Z1434,11511,link,,LRP018,22.855778,91.277416,964.0
Z1434,11512,link,,LRP019,22.864611,91.277638,825.0
Z1434,11513,bridge,A,LRP019a,22.871555,91.277888,4.26
Z1434,11514,sink,,LRPE,22.87336,91.277305,
Z1441,11515,source,,LRP015,22.851917,91.221416,416.0
Z1441,11516,link,,LRP015a,22.854917,91.223666,591.0
Z1441,11517,link,,LRP016,22.858556,91.227916,240.0
Z1441,11518,bridge,B,LRP016a,22.859028,91.230166,3.1
Z1441,11519,link,,LRP016b,22.860167,91.236555,100.0
Z1441,11520,link,,LRP017,22.860167,91.237472,315.0
Z1441,11521,link,,LRP017a,22.860306,91.240416,708.0
Z1441,11522,link,,LRP018,22.8615,91.247,806.0
Z1441,11523,link,,LRP018a,22.862972,91.254667,291.0
Z1441,11524,link,,LRP019,22.863722,91.257389,271.0
Z1441,11525,link,,LRP019a,22.864528,91.259806,843.0
Z1441,11526,link,,LRP020,22.868166,91.266999,128.0
Z1441,11527,link,,LRP020a,22.86886,91.267999,612.0
Z1441,11528,bridge,C,LRP020b,22.872055,91.272749,1.2
Z1441,11529,link,,LRP021,22.873055,91.275027,208.0
Z1441,11530,link,,LRP021a,22.873388,91.277222,52.0
Z1441,11531,link,,LRP021b,22.873472,91.277472,55.0
Z1441,11532,link,,LRP021c,22.873583,91.277999,275.0
Z1441,11533,link,,LRP021d,22.875999,91.277888,429.0
Z1441,11534,link,,LRP022,22.879666,91.278833,801.0
Z1441,11535,bridge,A,LRP022a,22.869638,91.278749,7.8
Z1441,11536,link,,LRP023,22.871805,91.278472,263.0
Z1441,11537,bridge,A,LRP023a,22.89125,91.278249,2.2
Z1441,11538,link,,LRP024,22.897111,91.277749,730.0
Z1441,11539,bridge,A,LRP024a,22.90125,91.273916,3.2
Z1441,11540,link,,LRP025,22.903417,91.274416,278.0
Z1441,11541,bridge,A,LRP025a,22.9055,91.275805,6.15
Z1441,11542,link,,LRP026,22.9105,91.280222,966.0
Z1441,11543,bridge,A,LRP026a,22.917749,91.285194,4.8
Z1441,11544,link,,LRP027,22.917999,91.285416,248.0
Z1441,11545,bridge,A,LRP027a,22.919777,91.286833,3.0
Z1441,11546,link,,LRP028,22.920166,91.287277,802.0
Z1441,11547,bridge,A,LRP028a,22.925777,91.291916,3.1
Z1441,11548,link,,LRP029,22.926888,91.293611,947.0
Z1441,11549,bridge,A,LRP029a,22.933833,91.298305,6.1
Z1441,11550,link,,LRP030,22.934194,91.298666,534.0
Z1441,11551,sink,,LRPE,22.937027,91.302861,
Z1442,11552,source,,LRPS,23.337166,90.902833,1000.0
Z1442,11553,link,,LRP001,23.343555,90.896666,270.0
Z1442,11554,link,,LRP001a,23.345972,90.896083,12.0
Z1442,11555,link,,LRP001b,23.345972,90.895861,718.0
Z1442,11556,link,,LRP002,23.349444,90.891305,400.0
Z1442,11557,sink,,LRPE,23.349472,90.887305,
Z1443,11558,source,,LRPS,22.981527,91.336916,538.0
Z1443,11559,bridge,C,LRPSa,22.981138,91.331833,1.0
Z1443,11560,link,,LRP001,22.980805,91.327305,1013.0
Z1443,11561,link,,LRP001a,22.980777,91.31811,9.0
Z1443,11562,link,,LRP002,22.980777,91.318027,932.0
Z1443,11563,link,,LRP003,22.984472,91.312556,582.0
Z1443,11564,link,,LRP003a,22.984694,91.306889,418.0
Z1443,11565,link,,LRP004,22.981722,91.306611,79.0
Z1443,11566,bridge,C,LRP004a,22.981555,91.305833,22.4
Z1443,11567,link,,LRP004b,22.981527,91.305639,379.0
Z1443,11568,bridge,A,LRP004c,22.98161,91.301778,1.0
Z1443,11569,link,,LRP004d,22.981722,91.300611,393.0
Z1443,11570,link,,LRP005,22.979722,91.297944,183.0
Z1443,11571,bridge,B,LRP005a,22.979638,91.296166,3.5
Z1443,11572,link,,LRP005b,22.979722,91.293639,562.0
Z1443,11573,link,,LRP006,22.981777,91.290389,150.0
Z1443,11574,bridge,A,LRP006a,22.98211,91.289277,0.8
Z1443,11575,bridge,A,LRP006b,22.981916,91.288389,0.6
Z1443,11576,bridge,A,LRP006c,22.98236,91.286722,0.8
Z1443,11577,bridge,C,LRP006d,22.982444,91.282722,3.15
Z1443,11578,link,,LRP007,22.98236,91.281083,39.0
Z1443,11579,bridge,A,LRP007a,22.982305,91.280749,1.0
Z1443,11580,bridge,A,LRP007b,22.982083,91.279583,2.4
Z1443,11581,link,,LRP007c,22.982749,91.276416,150.0
Z1443,11582,link,,LRP007d,22.982833,91.275527,348.0
Z1443,11583,link,,LRP008,22.982944,91.27161,48.0
Z1443,11584,link,,LRP008a,22.982888,91.271194,33.0
Z1443,11585,link,,LRP008b,22.98286,91.270916,820.0
Z1443,11586,link,,LRP008c,22.98311,91.265833,43.0
Z1443,11587,link,,LRP009,22.982949,91.265215,98.0
Z1443,11588,bridge,A,LRP009a,22.982583,91.263806,3.0
Z1443,11589,link,,LRP009b,22.982583,91.263139,629.0
Z1443,11590,link,,LRP009c,22.984472,91.25825,220.0
Z1443,11591,link,,LRP010,22.984666,91.256361,630.0
Z1443,11592,link,,LRP010a,22.986611,91.251944,180.0
Z1443,11593,link,,LRP010b,22.986611,91.249777,139.0
Z1443,11594,link,,LRP010c,22.986139,91.248722,51.0
Z1443,11595,link,,LRP011,22.986055,91.248222,240.0
Z1443,11596,link,,LRP011a,22.985139,91.246139,561.0
Z1443,11597,link,,LRP011b,22.986666,91.241416,39.0
Z1443,11598,link,,LRP012,22.986833,91.241083,580.0
Z1443,11599,bridge,C,LRP012a,22.988416,91.236166,9.3
Z1443,11600,link,,LRP012b,22.9885,91.236777,143.0
Z1443,11601,bridge,C,LRP012c,22.988694,91.236166,17.1
Z1443,11602,link,,LRP012d,22.988694,91.234777,47.0
Z1443,11603,link,,LRP012e,22.988694,91.234361,200.0
Z1443,11604,link,,LRP013,22.989833,91.233805,10.0
Z1443,11605,sink,,LRPE,22.989889,91.233333,
Z1444,11606,source,,LRPS,23.006278,91.358278,1000.0
Z1444,11607,link,,LRP001,23.006472,91.348611,707.0
Z1444,11608,bridge,A,LRP001a,23.007139,91.341861,2.4
Z1444,11609,link,,LRP002,23.007861,91.339166,710.0
Z1444,11610,link,,LRP002a,23.007611,91.332222,290.0
Z1444,11611,link,,LRP003,23.007694,91.329444,147.0
Z1444,11612,bridge,A,LRP003a,23.007306,91.328194,81.0
Z1444,11613,link,,LRP003b,23.007222,91.327388,770.0
Z1444,11614,link,,LRP004,23.010778,91.321388,295.0
Z1444,11615,link,,LRP004a,23.012167,91.319222,99.0
Z1444,11616,bridge,A,LRP004b,23.012361,91.318305,2.4
Z1444,11617,bridge,B,LRP004c,23.012917,91.314028,1.9
Z1444,11618,link,,LRP005,23.012694,91.312667,483.0
Z1444,11619,link,,LRP005a,23.014917,91.310278,217.0
Z1444,11620,link,,LRP005b,23.014861,91.308167,56.0
Z1444,11621,link,,LRP005c,23.015361,91.308139,64.0
Z1444,11622,bridge,C,LRP005d,23.015389,91.307722,13.0
Z1444,11623,link,,LRP005e,23.015417,91.307583,160.0
Z1444,11624,link,,LRP006,23.016306,91.306611,440.0
Z1444,11625,link,,LRP006a,23.019194,91.304889,560.0
Z1444,11626,link,,LRP007,23.023249,91.302778,1000.0
Z1444,11627,link,,LRP008,23.031055,91.300889,1000.0
Z1444,11628,link,,LRP009,23.028305,91.29275,320.0
Z1444,11629,bridge,A,LRP009a,23.026722,91.290555,1.8
Z1444,11630,link,,LRP010,23.026694,91.284305,412.0
Z1444,11631,bridge,B,LRP010a,23.026777,91.28036,1.55
Z1444,11632,link,,LRP011,23.026888,91.274833,1000.0
Z1444,11633,link,,LRP012,23.03375,91.271999,572.0
Z1444,11634,bridge,A,LRP012a,23.035222,91.267888,1.53
Z1444,11635,link,,LRP013,23.035166,91.266972,445.0
Z1444,11636,bridge,B,LRP013a,23.036083,91.262861,1.5
Z1444,11637,bridge,A,LRP013b,23.036,91.260972,4.2
Z1444,11638,bridge,B,LRP013c,23.035944,91.259417,1.5
Z1444,11639,link,,LRP014,23.036305,91.257056,50.0
Z1444,11640,link,,LRP014a,23.036361,91.256472,261.0
Z1444,11641,bridge,C,LRP014b,23.036222,91.254111,6.2
Z1444,11642,link,,LRP014c,23.03625,91.253028,640.0
Z1444,11643,link,,LRP014d,23.038472,91.248361,43.0
Z1444,11644,link,,LRP015,23.038889,91.248333,887.0
Z1444,11645,link,,LRP016,23.040916,91.241805,501.0
Z1444,11646,bridge,A,LRP016a,23.041555,91.237083,3.1
Z1444,11647,bridge,A,LRP016b,23.041666,91.233527,1.5
Z1444,11648,link,,LRP017,23.041722,91.232944,58.0
Z1444,11649,sink,,LRPE,23.04175,91.232333,
Z1445,11650,source,,LRPS,23.342777,90.897361,334.0
Z1445,11651,link,,LRPSa,23.342111,90.89425,1.0
Z1445,11652,link,,LRPSb,23.342083,90.893972,285.0
Z1445,11653,link,,LRPSc,23.341805,90.891444,167.0
Z1445,11654,link,,LRPSd,23.343055,90.891305,149.0
Z1445,11655,link,,LRP001,23.343194,90.889944,326.0
Z1445,11656,bridge,C,LRP001a,23.343416,90.886861,13.0
Z1445,11657,link,,LRP001b,23.343639,90.881166,10.0
Z1445,11658,link,,LRP001c,23.343611,90.881166,108.0
Z1445,11659,link,,LRP002,23.343583,90.877944,278.0
Z1445,11660,bridge,B,LRP002a,23.343555,90.877333,2.25
Z1445,11661,link,,LRP003,23.343527,90.870555,968.0
