scenario,replication,route_length_km,driving_time_min,source_id,source_name,sink_id,sink_name
4,1,9.086,12,1,LRPS,2225,LRPE
4,1,70.86489999999999,233,2943,LRPE,2225,LRPE
4,1,47.17315,116,3120,LRPE,2225,LRPE
4,1,74.20209,192,2567,LRPE,2943,LRPE
4,1,9.086,12,1,LRPS,2225,LRPE
4,1,51.104920000000014,234,2444,LRPE,2225,LRPE
4,1,26.264310000000002,229,2943,LRPE,2444,LRPE
4,1,53.22669,230,2685,LRPS,2444,LRPE
4,1,47.93778,70,2567,LRPE,2444,LRPE
4,1,41.28074999999999,51,2225,LRPE,2568,LRPS
4,1,61.607320000000016,223,1340,LRPS,2444,LRPE
4,1,97.89383999999998,193,2567,LRPE,3120,LRPE
4,1,3.4356,5,2943,LRPE,2777,LRPE
4,1,48.14345000000001,112,3120,LRPE,2684,LRP048
4,1,40.40819999999997,213,3120,LRPE,2944,LRPS
4,1,33.833580000000005,103,2685,LRPS,2943,LRPE
4,1,70.86489999999999,200,2943,LRPE,2225,LRPE
4,1,62.02809,237,2444,LRPE,2226,LRPS
4,1,21.529,38,1340,LRPS,1,LRPS
4,1,51.78314999999999,119,2568,LRPS,1340,LRPS
4,1,88.01787999999995,221,2685,LRPS,2778,LRPS
4,1,40.31045,66,2684,LRP048,2568,LRPS
4,1,54.1843,177,2943,LRPE,2778,LRPS
4,1,47.93778,60,2567,LRPE,2444,LRPE
4,1,50.36675000000001,256,2568,LRPS,1,LRPS
4,1,51.10492,226,2225,LRPE,2444,LRPE
4,1,87.35510999999998,226,2445,LRPS,2444,LRPE
4,1,26.264309999999995,111,2444,LRPE,2943,LRPE
4,1,9.086,11,2225,LRPE,1,LRPS
4,1,47.17315,252,3120,LRPE,2225,LRPE
4,1,109.54509999999999,202,2567,LRPE,1340,LRPS
4,1,9.086,12,1,LRPS,2225,LRPE
4,1,47.93777999999999,103,2444,LRPE,2567,LRPE
4,1,30.397979999999997,124,2777,LRPE,2685,LRPS
4,1,30.397980000000004,54,2685,LRPS,2777,LRPE
4,1,23.691750000000003,92,3120,LRPE,2943,LRPE
4,1,10.056299999999998,143,2684,LRP048,1,LRPS
4,1,41.28074999999999,109,2225,LRPE,2568,LRPS
4,1,51.78315,95,1340,LRPS,2568,LRPS
4,1,21.528999999999996,80,1,LRPS,1340,LRPS
4,1,9.086,166,2225,LRPE,1,LRPS
4,1,97.93353000000002,203,2944,LRPS,2685,LRPS
4,1,74.20209,173,2943,LRPE,2567,LRPE
4,1,60.19092000000001,249,2444,LRPE,1,LRPS
4,1,77.87604999999996,199,3120,LRPE,2778,LRPS
4,1,30.397980000000004,86,2685,LRPS,2777,LRPE
4,1,26.264309999999995,182,2444,LRPE,2943,LRPE
4,1,33.833580000000005,62,2685,LRPS,2943,LRPE
4,1,70.76648999999999,203,2777,LRPE,2567,LRPE
4,1,70.76648999999999,209,2567,LRPE,2777,LRPE
4,1,62.02809,285,2444,LRPE,2226,LRPS
4,1,27.127350000000003,175,3120,LRPE,2777,LRPE
4,1,30.397979999999997,121,2777,LRPE,2685,LRPS
4,1,40.31045,61,2684,LRP048,2568,LRPS
4,1,22.828709999999994,142,2444,LRPE,2777,LRPE
4,1,39.41732999999999,102,2445,LRPS,2567,LRPE
4,1,56.25914999999999,288,1,LRPS,3120,LRPE
4,1,50.134620000000005,283,2684,LRP048,2444,LRPE
4,1,10.056299999999998,24,2684,LRP048,1,LRPS
4,1,39.41732999999999,116,2445,LRPS,2567,LRPE
4,1,96.66734999999997,132,2944,LRPS,1,LRPS
4,1,27.127350000000003,255,3120,LRPE,2777,LRPE
4,1,27.127350000000003,61,2777,LRPE,3120,LRPE
4,1,39.41732999999999,102,2445,LRPS,2567,LRPE
4,1,57.6199,87,2777,LRPE,2778,LRPS
4,1,33.833580000000005,82,2943,LRPE,2685,LRPS
4,1,59.61615,249,1340,LRPS,3120,LRPE
4,1,138.38285000000002,285,2567,LRPE,2568,LRPS
4,1,57.619899999999994,210,2778,LRPS,2777,LRPE
4,1,61.60732,120,2444,LRPE,1340,LRPS
4,1,62.02809,241,2444,LRPE,2226,LRPS
4,1,98.07240000000007,287,2684,LRP048,2567,LRPE
4,1,47.93777999999999,132,2444,LRPE,2567,LRPE
4,1,39.41732999999999,188,2567,LRPE,2445,LRPS
4,1,53.22669,179,2685,LRPS,2444,LRPE
4,1,30.397979999999997,60,2777,LRPE,2685,LRPS
4,1,21.528999999999996,46,1,LRPS,1340,LRPS
4,1,87.35510999999998,193,2445,LRPS,2444,LRPE
4,1,57.52533,239,3120,LRPE,2685,LRPS
4,1,90.44507000000007,255,2568,LRPS,2444,LRPE
4,1,48.14344999999999,161,2684,LRP048,3120,LRPE
4,1,88.01788,312,2778,LRPS,2685,LRPS
4,1,51.104920000000014,233,2444,LRPE,2225,LRPE
4,1,49.956059999999994,174,2444,LRPE,3120,LRPE
4,1,41.280750000000005,75,2568,LRPS,2225,LRPE
4,1,40.31045,65,2684,LRP048,2568,LRPS
4,1,87.35510999999998,281,2445,LRPS,2444,LRPE
